,recID,oldRef,newRef,metaData
28589772,1488280,1488280,1488280,"{'record': {'$ref': 'http://localhost:5000/api/literature/1488280'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2016, 'journal_volume': '94', 'artid': '112004'}, 'misc': ['SEARCH FOR LONG-LIVED CHARGED PARTICLES IN … 112004-11'], 'label': '23'}, 'recid': 1488280, 'curated_relation': False}"
28589812,1488280,1488280,1488280,"{'record': {'$ref': 'http://localhost:5000/api/literature/1488280'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2016, 'journal_volume': '94', 'artid': '112004'}, 'misc': ['112004-12'], 'label': '62', 'authors': [{'full_name': 'Khachatryan, V.'}]}, 'recid': 1488280, 'curated_relation': False}"
28601578,1486014,1486014,1486014,"{'record': {'$ref': 'http://localhost:5000/api/literature/1486014'}, 'reference': {'publication_info': {'journal_title': 'J.Phys.Conf.Ser.', 'year': 2016, 'journal_volume': '738', 'artid': '012134'}, 'misc': ['2008 Space Technology and Applications Int. Forum (STAIF-2008), AIP Conf. Proc. 969 ElGenk M S (eds.) (Melville, New York: AIP) pp 959-968 5th International Conference on Mathematical Modeling in Physical Sciences (IC-MSquare) Publishing 7'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'F, Pinto'}], 'label': '33', 'dois': ['10.1088/1742-6596/738/1/012134']}, 'recid': 1486014, 'curated_relation': False}"
28601625,1486014,1486014,1486014,"{'record': {'$ref': 'http://localhost:5000/api/literature/1486014'}, 'reference': {'publication_info': {'page_start': '111', 'journal_title': 'Science', 'year': 2016, 'journal_volume': '1', 'page_end': '239'}, 'misc': ['1967 Advan. Colloid Interface 5th International Conference on Mathematical Modeling in Physical Sciences (IC-MSquare) Publishing 8', 'Additional pubnote: J.Phys.Conf.Ser.,738,012134'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'H, Krupp'}], 'label': '80', 'dois': ['10.1088/1742-6596/738/1/012134']}, 'recid': 1486014, 'curated_relation': False}"
28602089,1485227,1485227,1485227,"{'record': {'$ref': 'http://localhost:5000/api/literature/1485227'}, 'reference': {'arxiv_eprint': '1609.01004', 'authors': [{'full_name': 'Aoki, S.'}, {'full_name': 'Yamada, Y.'}], 'label': '1', 'title': {'title': 'Equivalence Between Different Auxiliary Field Formulations of N = 1 Supergravity Coupled to Matter'}}, 'recid': 1485227, 'curated_relation': False}"
28617413,1606093,1606093,1606093,"{'record': {'$ref': 'http://localhost:5000/api/literature/1606093'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2018, 'journal_volume': '97', 'artid': '016014'}, 'misc': ['DUSLING, MACE, and VENUGOPALAN 016014-20'], 'label': '64'}, 'recid': 1606093, 'curated_relation': False}"
28617438,1606093,1606093,1606093,"{'record': {'$ref': 'http://localhost:5000/api/literature/1606093'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2018, 'journal_volume': '97', 'artid': '016014'}, 'misc': ['PARTON MODEL DESCRIPTION OF MULTIPARTICLE … 016014-21'], 'label': '88'}, 'recid': 1606093, 'curated_relation': False}"
28658998,1501042,1501042,1501042,"{'record': {'$ref': 'http://localhost:5000/api/literature/1501042'}, 'reference': {'arxiv_eprint': '1611.09949', 'publication_info': {'year': 2017}, 'misc': ['Nat. Commun. 6, 5873 (2015) 10Apr'], 'authors': [{'full_name': 'Najafi, F.'}, {'full_name': 'Mower, J.'}, {'full_name': 'Harris, N.C.'}, {'full_name': 'Bellei, F.'}, {'full_name': 'Dane, A.'}, {'full_name': 'Lee, C.'}, {'full_name': 'Hu, X.'}, {'full_name': 'Kharel, P.'}, {'full_name': 'Marsili, F.'}, {'full_name': 'Assefa, S.'}, {'full_name': 'Berggren, K.K.'}, {'full_name': 'Englund, D.'}], 'title': {'title': 'On-chip detection of non-classical light by scalable integration of single-photon detectors'}, 'label': '10'}, 'recid': 1501042, 'curated_relation': False}"
28660667,1501677,1501677,1501677,"{'record': {'$ref': 'http://localhost:5000/api/literature/1501677'}, 'reference': {'misc': ['See Supplemental Material at which includes Refs. [9, 19], for details of the setup and experimental procedures'], 'label': '18', 'dois': ['10.1103/PhysRevLett.117.271102'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1501677, 'curated_relation': False}"
28661381,1495840,1495840,1495840,"{'record': {'$ref': 'http://localhost:5000/api/literature/1495840'}, 'reference': {'authors': [{'full_name': 'Sirunyan, A.M.'}], 'misc': ['See Supplemental Material at for the numerical values of all measurements 1 A. Tumasyan 1 W. Adam 2 E. Asilar 2 T. Bergauer 2 J. Brandstetter 2 E. Brondolin 2 M. Dragicevic 2 J. Erö 2 M. Flechl 2 M. Friedl 2 R. Frühwirth 2,b V. M. Ghete 2 C. Hartl 2 N. Hörmann 2 J. Hrubec 2 M. Jeitler 2,b A. König 2 I. Krätschmer 2 D. Liko 2 T. Matsushita 2 I. Mikulec 2'], 'label': '31', 'dois': ['10.1103/PhysRevLett.118.162301'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1495840, 'curated_relation': False}"
28667192,1484344,1484344,1484344,"{'record': {'$ref': 'http://localhost:5000/api/literature/1484344'}, 'reference': {'arxiv_eprint': '1608.07962', 'publication_info': {'year': 2016}, 'label': '34', 'authors': [{'full_name': 'V, Tolokonnikov S.'}, {'full_name': 'N, Borzov I.'}, {'full_name': 'S, Kamerdzhiev'}, {'full_name': 'D, Krepish'}, {'full_name': 'S, Voitenkov D.'}]}, 'recid': 1484344, 'curated_relation': False}"
28675649,1491246,1491246,1491246,"{'record': {'$ref': 'http://localhost:5000/api/literature/1491246'}, 'reference': {'publication_info': {'journal_title': 'J.Phys.Conf.Ser.', 'year': 2016, 'journal_volume': '742', 'artid': '012013'}, 'misc': ['Publishing 5'], 'label': '15', 'dois': ['10.1088/1742-6596/742/1/012013']}, 'recid': 1491246, 'curated_relation': False}"
28675746,1491287,1491287,1491287,"{'record': {'$ref': 'http://localhost:5000/api/literature/1491287'}, 'reference': {'misc': ['See Supplemental Material at for detailed information on each shot and a discussion of the R-matrix analysis'], 'label': '15', 'dois': ['10.1103/PhysRevLett.117.035002'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1491287, 'curated_relation': False}"
28706834,1487808,1487808,1487808,"{'record': {'$ref': 'http://localhost:5000/api/literature/1487808'}, 'reference': {'publication_info': {'year': 2016}, 'misc': ['II Conference on Plasma & Laser Research and Technologies Publishing Journal of Physics: Conference Series 747  012088 3'], 'imprint': {'publisher': 'IOP'}, 'dois': ['10.1088/1742-6596/747/1/012088']}, 'recid': 1487808, 'curated_relation': False}"
28706839,1487808,1487808,1487808,"{'record': {'$ref': 'http://localhost:5000/api/literature/1487808'}, 'reference': {'publication_info': {'year': 2016}, 'misc': ['Shashkov Ya V et al. 2015 Proceedings of SRF 2015 G03 1-3 II Conference on Plasma & Laser Research and Technologies Publishing Journal of Physics: Conference Series 747  012088 4'], 'imprint': {'publisher': 'IOP'}, 'dois': ['10.1088/1742-6596/747/1/012088'], 'label': '5'}, 'recid': 1487808, 'curated_relation': False}"
28720208,1518166,1518166,1518166,"{'record': {'$ref': 'http://localhost:5000/api/literature/1518166'}, 'reference': {'misc': ['See Supplemental Material at for the exact and approximated analytical expressions of the electroweak precision parameters in the VLQ models that we consider. The results are provided as a Mathematica file'], 'label': '39', 'dois': ['10.1103/PhysRevD.96.015006'], 'urls': [{'value': 'http://link.aps.org/supplemental/'}]}, 'recid': 1518166, 'curated_relation': False}"
28741686,1603098,1603098,1603098,"{'record': {'$ref': 'http://localhost:5000/api/literature/1603098'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2018, 'journal_volume': '97', 'artid': '023008'}, 'misc': ['PIERCE, SHAH, and VOGL 023008-10'], 'label': '9'}, 'recid': 1603098, 'curated_relation': False}"
28741727,1603098,1603098,1603098,"{'record': {'$ref': 'http://localhost:5000/api/literature/1603098'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2018, 'journal_volume': '97', 'artid': '023008'}, 'misc': ['STOP CO-ANNIHILATION IN THE MINIMAL … 023008-11'], 'label': '49'}, 'recid': 1603098, 'curated_relation': False}"
28741759,1603098,1603098,1603098,"{'record': {'$ref': 'http://localhost:5000/api/literature/1603098'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.D', 'year': 2018, 'journal_volume': '97', 'artid': '023008'}, 'misc': ['PIERCE, SHAH, and VOGL 023008-12'], 'label': '80'}, 'recid': 1603098, 'curated_relation': False}"
28749009,1515512,1515512,1515512,"{'record': {'$ref': 'http://localhost:5000/api/literature/1515512'}, 'reference': {'misc': ['See Supplemental Material at for a movie of Fig. 1'], 'label': '34', 'dois': ['10.1016/j.physletb.2017.05.032']}, 'recid': 1515512, 'curated_relation': False}"
28767428,1591780,1591780,1591780,"{'record': {'$ref': 'http://localhost:5000/api/literature/1591780'}, 'reference': {'publication_info': {'page_start': '2214', 'journal_title': 'Sci.Rep.', 'year': 2018, 'journal_volume': '8', 'artid': '2214'}, 'misc': ['Three Dimensional Polarimetric Neutron Tomography of Magnetic Fields'], 'label': '1', 'dois': ['10.1038/s41598-018-20461-7'], 'authors': [{'full_name': 'Sales'}, {'full_name': 'Strobl, M.'}, {'full_name': 'Shinohara, M.'}, {'full_name': 'Tremsin, T.'}, {'full_name': 'Kuhn, A.'}, {'full_name': 'Lionheart, L.T.'}, {'full_name': 'Desai, W.R. B.'}, {'full_name': 'Dahl, N.M.'}, {'full_name': 'A.B. Schmidt, S.'}]}, 'recid': 1591780, 'curated_relation': False}"
28790424,1493942,1493942,1493942,"{'record': {'$ref': 'http://localhost:5000/api/literature/1493942'}, 'reference': {'publication_info': {'journal_title': 'J.Phys.Conf.Ser.', 'year': 2016, 'journal_volume': '763', 'artid': '012011'}, 'misc': ['Publishing 6'], 'label': '17', 'dois': ['10.1088/1742-6596/763/1/012011']}, 'recid': 1493942, 'curated_relation': False}"
28801637,1495355,1495355,1495355,"{'record': {'$ref': 'http://localhost:5000/api/literature/1495355'}, 'reference': {'publication_info': {'journal_title': 'Phys.Rev.B', 'year': 2006, 'journal_volume': '73', 'artid': '193404'}, 'misc': ['International Conference on Quantum Science and Applications (ICQSA-2016) Publishing 4', 'Additional pubnote: J.Phys.Conf.Ser.,766,012010'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'W, Bruch L.'}, {'full_name': 'R, Kariotis'}], 'label': '16', 'dois': ['10.1088/1742-6596/766/1/012010']}, 'recid': 1495355, 'curated_relation': False}"
28801647,1495355,1495355,1495355,"{'record': {'$ref': 'http://localhost:5000/api/literature/1495355'}, 'reference': {'publication_info': {'journal_title': 'J.Phys.Conf.Ser.', 'year': 2016, 'journal_volume': '766', 'artid': '012010'}, 'misc': ['1966 Proc. Natl. Acad. Sci. U.S.A 55 International Conference on Quantum Science and Applications (ICQSA-) Publishing 5'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'S, Kim'}, {'full_name': 'D, Henderson'}], 'label': '26', 'dois': ['10.1088/1742-6596/766/1/012010']}, 'recid': 1495355, 'curated_relation': False}"
28801652,1495356,1495356,1495356,"{'record': {'$ref': 'http://localhost:5000/api/literature/1495356'}, 'reference': {'publication_info': {'page_start': '1330', 'journal_title': 'Science', 'year': 2016, 'journal_volume': '306', 'artid': '1330'}, 'misc': ['2004 Quantum-Enhanced Measurements:Beating the Standard Quantum Limit International Conference on Quantum Science and Applications (ICQSA-) Publishing 5', 'Additional pubnote: J.Phys.Conf.Ser.,766,012011'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'V, Giovannetti'}, {'full_name': 'S, Lloyd'}, {'full_name': 'L, Maccone'}], 'label': '5', 'dois': ['10.1088/1742-6596/766/1/012011']}, 'recid': 1495356, 'curated_relation': False}"
28801678,1495356,1495356,1495356,"{'record': {'$ref': 'http://localhost:5000/api/literature/1495356'}, 'reference': {'publication_info': {'journal_title': 'J.Phys.Conf.Ser.', 'year': 2016, 'journal_volume': '766', 'artid': '012011'}, 'misc': ['and Arik 2014 M Constructing quantum logic gates using q-deformed harmonc oscillator algebras Quantum Inf. Process 13 1035 International Conference on Quantum Science and Applications (ICQSA-) Publishing 6'], 'imprint': {'publisher': 'IOP'}, 'authors': [{'full_name': 'A, Altintas A.'}, {'full_name': 'F, Ozaydin'}, {'full_name': 'C, Yesilyurt'}, {'full_name': 'S, Bugu'}], 'label': '31', 'dois': ['10.1088/1742-6596/766/1/012011']}, 'recid': 1495356, 'curated_relation': False}"
28808201,1494100,1494100,1494100,"{'record': {'$ref': 'http://localhost:5000/api/literature/1494100'}, 'reference': {'arxiv_eprint': '1610.07010', 'misc': ['[Search inSPIRE]'], 'label': '30', 'authors': [{'full_name': 'Y., Tachikawa'}, {'full_name': 'K., Yonekura'}]}, 'recid': 1494100, 'curated_relation': False}"
28828329,1629162,1629162,1629162,"{'record': {'$ref': 'http://localhost:5000/api/literature/1629162'}, 'reference': {'arxiv_eprint': '1710.02899', 'authors': [{'full_name': 'Ishikawa, A.'}, {'full_name': 'Manoni, E.'}], 'misc': ['to be submitted to PTEP, B2TiP book, Chapter 8'], 'label': '50', 'title': {'title': 'Radiative and Electroweak Penguin B Decays'}}, 'legacy_curated': True, 'recid': 1629162, 'curated_relation': False}"
28839769,1624459,1624459,1624459,"{'record': {'$ref': 'http://localhost:5000/api/literature/1624459'}, 'reference': {'arxiv_eprint': '1709.06302', 'publication_info': {'year': 2017}, 'misc': ['12Dec'], 'label': '7'}, 'recid': 1624459, 'curated_relation': False}"
28843318,1609248,1609248,1609248,"{'record': {'$ref': 'http://localhost:5000/api/literature/1609248'}, 'reference': {'publication_info': {'journal_title': 'Class.Quant.Grav.', 'year': 2018, 'journal_volume': '35', 'artid': '054002'}, 'misc': ['2011 BMS charge algebra J. High Energy Phys. JHEP12(2011)105 K Sousa et\xa0alClass'], 'label': '12', 'authors': [{'full_name': 'G, Barnich'}, {'full_name': 'C, Troessaert'}]}, 'recid': 1609248, 'curated_relation': False}"
28843353,1609248,1609248,1609248,"{'record': {'$ref': 'http://localhost:5000/api/literature/1609248'}, 'reference': {'publication_info': {'journal_title': 'Class.Quant.Grav.', 'year': 2018, 'journal_volume': '35', 'artid': '054002'}, 'misc': ['K Sousa et\xa0alClass'], 'label': '46'}, 'recid': 1609248, 'curated_relation': False}"
28852846,1609481,1609481,1609481,"{'record': {'$ref': 'http://localhost:5000/api/literature/1609481'}, 'reference': {'publication_info': {'page_start': '566', 'journal_title': 'New Astron.Rev.', 'year': 2006, 'journal_volume': '50', 'page_end': '569'}, 'misc': ['/ 569'], 'authors': [{'full_name': 'Strigari, L.E.'}]}, 'recid': 1609481, 'curated_relation': False}"
28865508,1485393,1485393,1485393,"{'record': {'$ref': 'http://localhost:5000/api/literature/1485393'}, 'reference': {'publication_info': {'journal_title': 'J.Phys.A', 'journal_volume': '50', 'artid': '105203'}, 'label': '28', 'authors': [{'full_name': 'Bravetti, A.'}]}, 'legacy_curated': True, 'recid': 1485393, 'curated_relation': False}"
28867371,1483062,1483062,1483062,"{'record': {'$ref': 'http://localhost:5000/api/literature/1483062'}, 'reference': {'publication_info': {'year': 2010}, 'misc': ['Publishing Journal of Physics: Conference Series 222  012030 13'], 'label': '17', 'dois': ['10.1088/1742-6596/222/1/012030']}, 'recid': 1483062, 'curated_relation': False}"
28867402,1483062,1483062,1483062,"{'record': {'$ref': 'http://localhost:5000/api/literature/1483062'}, 'reference': {'publication_info': {'year': 2010}, 'misc': ['Publishing Journal of Physics: Conference Series 222  012030 14'], 'label': '47', 'dois': ['10.1088/1742-6596/222/1/012030']}, 'recid': 1483062, 'curated_relation': False}"
28867405,1483062,1483062,1483062,"{'record': {'$ref': 'http://localhost:5000/api/literature/1483062'}, 'reference': {'publication_info': {'year': 2010}, 'misc': ['Publishing Journal of Physics: Conference Series 222  012030 15'], 'label': '49', 'dois': ['10.1088/1742-6596/222/1/012030']}, 'recid': 1483062, 'curated_relation': False}"
28869000,1489054,1489054,1489054,"{'record': {'$ref': 'http://localhost:5000/api/literature/1489054'}, 'reference': {'arxiv_eprint': '1609.09516', 'publication_info': {'page_start': '3580', 'journal_title': 'Sci.China E', 'year': 2009, 'journal_volume': '52', 'page_end': '3586'}, 'misc': ['24Sep2016 1. Introduction The optics community has taken a lot of effort into the development of surface modeling methods for optical design [1-5]. Unfortunately, none of those methods are developed to improve manufacturability [6] or to reduce the difficulty of fabrication of optical surfaces. For example, Zernike polynomials are widely applied to describe surface errors and express wavefront data in the field of optical fabrication and testing. Because there is a theoretical relationship between Zernike coefficients and Seidel aberrations often observed in optical tests [7]. However, basically, the standard 36-term Zernike polynomial set does not aim to or help to optimize the process of optical fabrication or polishing. When it comes to ultra-precision fabrication of optical surfaces, ion beam technologies play a key role in improving surface precision to extreme. As one of the most precise methods, ion beam figuring (IBF) [8] is employed for finishing lithography optics and telescope mirrors. IBF is realized with a dwell time algorithm akin to that used in computer controlled optical surfacing (CCOS). Longer time the ion beam dwelling at a point results in more material removal around the point, thus it allows correction of surface figures through controlled variations of scanning velocity. In particular, one-dimensional IBF [9], or sometimes called ion beam profiling [10], applies to the fabrication of elongated synchrotron optics such as aspherical X-ray mirrors. Compared with the conventional IBF, one-dimensional IBF is generally implemented by a simpler algorithm meanwhile the long-rectangular-shaped ion beam adopted in one-dimensional case leads to higher output efficiency under the condition for ensuring similar finishing precision. Inspired by Zernike polynomials bridging the relationship between surface errors and optical aberrations, we propose a surface modeling method on the basis of double Fourier series [11]'], 'authors': [{'full_name': 'Li, S.'}, {'full_name': 'Jiao, C.'}, {'full_name': 'Xie, X.'}, {'full_name': 'Zhou, L.'}], 'title': {'title': 'Stitching algorithm for ion beam figuring of optical mirrors'}, 'label': '17'}, 'recid': 1489054, 'curated_relation': False}"
